City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Mirnyy,RU,2021-08-03 11:35:11,62.5353,113.9611,70.03,63,17,4.21
293,Bay Roberts,CA,2021-08-03 11:35:11,47.5999,-53.2648,65.14,85,89,14.0
294,Touros,BR,2021-08-03 11:35:12,-5.1989,-35.4608,74.3,65,36,15.77
295,Laguna,US,2021-08-03 11:35:12,38.421,-121.4238,73.76,67,1,3.0
296,Zhicheng,CN,2021-08-03 11:35:12,30.2956,111.5047,84.51,77,65,3.58
297,Ormara,PK,2021-08-03 11:35:13,25.2088,64.6357,82.02,83,42,21.77
298,Luderitz,NA,2021-08-03 11:35:13,-26.6481,15.1594,67.66,59,0,16.22
299,Mount Isa,AU,2021-08-03 11:31:15,-20.7333,139.5,64.17,19,40,11.5
300,Sungaipenuh,ID,2021-08-03 11:35:14,-2.0833,101.3833,66.45,99,98,1.19
301,Novo Oriente,BR,2021-08-03 11:35:14,-5.5344,-40.7742,79.16,49,9,8.97
302,Coihaique,CL,2021-08-03 11:35:15,-45.5752,-72.0662,37.35,81,0,6.91
303,Hervey Bay,AU,2021-08-03 11:35:15,-25.2986,152.8535,70.03,83,86,14.56
304,Karla,EE,2021-08-03 11:35:16,59.3723,24.9275,64.56,67,75,17.27
305,Aklavik,CA,2021-08-03 11:35:16,68.2191,-135.0107,43.52,84,100,6.71
306,Coquimbo,CL,2021-08-03 11:35:16,-29.9533,-71.3436,53.33,87,90,2.3
307,Bajil,YE,2021-08-03 11:35:17,15.0584,43.2851,100.99,31,59,18.25
308,Zinder,NE,2021-08-03 11:35:17,13.8072,8.9881,87.76,62,0,10.36
309,Norilsk,RU,2021-08-03 11:35:18,69.3535,88.2027,80.4,41,100,5.1
310,Preobrazheniye,RU,2021-08-03 11:35:18,42.9019,133.9064,71.69,91,97,6.35
311,Skibbereen,IE,2021-08-03 11:35:18,51.55,-9.2667,58.8,67,94,6.46
312,Dagda,LV,2021-08-03 11:35:19,56.0951,27.5372,66.25,57,90,8.1
313,Sao Filipe,CV,2021-08-03 11:35:19,14.8961,-24.4956,77.23,81,89,6.15
314,Talnakh,RU,2021-08-03 11:35:20,69.4865,88.3972,81.43,41,100,4.05
315,Saint-Ambroise,CA,2021-08-03 11:35:20,48.5501,-71.3324,64.72,67,100,14.97
316,Beringovskiy,RU,2021-08-03 11:35:20,63.05,179.3167,46.29,93,100,14.0
317,Poum,NC,2021-08-03 11:35:21,-20.2333,164.0167,69.08,66,1,5.28
318,Corinto,GR,2021-08-03 11:35:21,37.9407,22.9573,113.76,14,0,8.16
319,Coos Bay,US,2021-08-03 11:33:35,43.3665,-124.2179,57.31,97,90,9.22
320,Montlucon,FR,2021-08-03 11:35:22,46.3333,2.6,64.67,73,100,9.26
321,Amahai,ID,2021-08-03 11:35:22,-3.3333,128.9167,77.88,89,67,6.8
322,Manhattan,US,2021-08-03 11:35:10,40.7834,-73.9662,69.6,72,1,3.44
323,Sept-Iles,CA,2021-08-03 11:35:23,50.2001,-66.3821,57.63,90,75,3.0
324,Northam,GB,2021-08-03 11:35:23,51.0333,-4.2167,67.62,64,100,3.49
325,Hwange,ZW,2021-08-03 11:35:23,-18.3693,26.5019,81.84,18,1,10.51
326,Gilbues,BR,2021-08-03 11:35:24,-9.8317,-45.3439,75.36,49,1,11.16
327,Port Hedland,AU,2021-08-03 11:31:34,-20.3167,118.5667,68.05,18,47,9.22
328,Palana,RU,2021-08-03 11:35:24,59.1167,159.9667,43.39,82,68,11.01
329,Sibolga,ID,2021-08-03 11:35:25,1.7427,98.7792,78.69,89,63,3.47
330,Naze,JP,2021-08-03 11:35:25,28.3667,129.4833,78.57,85,31,14.92
331,Ler,SS,2021-08-03 11:35:25,8.3018,30.1418,83.84,68,72,5.73
332,Banjar,ID,2021-08-03 11:35:26,-8.19,114.9675,80.46,91,58,4.61
333,Nanortalik,GL,2021-08-03 11:35:26,60.1432,-45.2371,45.41,92,99,11.32
334,Inverness,GB,2021-08-03 11:35:27,57.4791,-4.224,64.8,70,20,3.0
335,Harpanahalli,IN,2021-08-03 11:35:27,14.8,75.9833,79.43,64,100,20.49
336,Tiksi,RU,2021-08-03 11:35:28,71.6872,128.8694,44.94,74,70,10.76
337,Bereda,ES,2021-08-03 11:35:28,43.2686,-7.5406,77.41,43,91,5.41
338,Santa Rosa,PH,2021-08-03 11:31:07,14.3122,121.1114,84.85,76,100,15.66
339,Dzhebariki-Khaya,RU,2021-08-03 11:35:29,62.2167,135.8,62.08,60,5,4.27
340,Ostrovnoy,RU,2021-08-03 11:35:30,68.0531,39.5131,53.58,97,100,9.46
341,Burns Lake,CA,2021-08-03 11:35:30,54.2331,-125.7533,38.62,75,12,2.33
342,Glyadyanskoye,RU,2021-08-03 11:35:30,54.9075,65.0883,80.6,49,93,14.7
343,Acarau,BR,2021-08-03 11:35:31,-2.8856,-40.12,83.73,52,49,6.64
344,Cayenne,GF,2021-08-03 11:35:31,4.9333,-52.3333,78.84,89,67,3.44
345,Yerbogachen,RU,2021-08-03 11:35:32,61.2767,108.0108,71.37,61,92,3.71
346,Ordzhonikidze,KZ,2021-08-03 11:35:32,52.4411,61.7408,89.78,28,95,5.82
347,Tezu,IN,2021-08-03 11:35:32,27.9167,96.1667,85.24,85,78,1.12
348,Pinawa,CA,2021-08-03 11:35:33,50.1489,-95.8811,63.37,59,2,2.66
349,Diamantina,BR,2021-08-03 11:35:33,-18.2494,-43.6003,60.98,59,7,3.67
350,Sobolevo,RU,2021-08-03 11:35:34,54.4299,31.8996,70.66,49,47,12.41
351,Saint-Pierre,RE,2021-08-03 11:35:34,-21.3393,55.4781,76.64,53,0,8.05
352,Batagay,RU,2021-08-03 11:35:35,67.6333,134.6333,61.36,46,7,3.87
353,Ancud,CL,2021-08-03 11:35:35,-41.8697,-73.8203,39.42,81,60,5.93
354,Kuah,MY,2021-08-03 11:35:35,6.3265,99.8432,87.78,74,20,4.61
355,Moerai,PF,2021-08-03 11:35:36,-22.4333,-151.3333,76.28,85,47,23.17
356,Birao,CF,2021-08-03 11:35:36,10.2849,22.7882,82.45,65,85,6.78
357,Yulara,AU,2021-08-03 11:35:36,-25.2406,130.9889,51.64,40,0,6.91
358,George,ZA,2021-08-03 11:35:37,-33.963,22.4617,80.15,22,0,5.75
359,Ulaanbaatar,MN,2021-08-03 11:35:37,47.9077,106.8832,59.13,77,75,11.18
360,Kijang,KR,2021-08-03 11:35:38,35.2442,129.2139,83.93,76,97,6.51
361,Talara,PE,2021-08-03 11:35:38,-4.5772,-81.2719,63.45,88,10,15.77
362,Tamandare,BR,2021-08-03 11:35:39,-8.7597,-35.1047,75.29,84,71,11.63
363,Rafaela,AR,2021-08-03 11:35:39,-31.2503,-61.4867,44.06,53,2,1.99
364,Jacareacanga,BR,2021-08-03 11:35:40,-6.2222,-57.7528,77.85,51,100,1.03
365,Sabang,ID,2021-08-03 11:35:40,5.8933,95.3214,83.35,76,92,22.17
366,Saint-Georges,GD,2021-08-03 11:33:03,12.0564,-61.7485,78.48,94,20,12.66
367,Lowestoft,GB,2021-08-03 11:31:14,52.4752,1.7516,71.46,57,5,9.66
368,Teguise,ES,2021-08-03 11:35:41,29.0605,-13.564,75.42,57,40,16.11
369,Carrickfergus,GB,2021-08-03 11:35:41,54.7158,-5.8058,63.36,82,75,5.75
370,Ossora,RU,2021-08-03 11:35:42,59.2353,163.0719,46.8,65,90,9.44
371,Coahuayana,MX,2021-08-03 11:35:42,18.7333,-103.6833,76.1,89,99,3.65
372,Kieta,PG,2021-08-03 11:35:42,-6.2167,155.6333,78.67,85,93,4.09
373,Helena,US,2021-08-03 11:35:40,46.5927,-112.0361,63.59,89,75,1.99
374,Mumford,GH,2021-08-03 11:35:43,5.2618,-0.759,77.86,82,100,15.43
375,Koungou,YT,2021-08-03 11:35:43,-12.7336,45.2042,80.31,65,0,8.05
376,Guanica,PR,2021-08-03 11:35:44,17.9716,-66.908,81.25,85,75,8.41
377,Pangnirtung,CA,2021-08-03 11:35:44,66.1451,-65.7125,44.6,93,90,12.66
378,Pevek,RU,2021-08-03 11:35:45,69.7008,170.3133,33.24,95,100,11.95
379,Tilichiki,RU,2021-08-03 11:35:45,60.4667,166.1,42.93,75,82,10.56
380,Tessalit,ML,2021-08-03 11:35:46,20.1986,1.0114,102.25,23,47,16.55
381,Udgir,IN,2021-08-03 11:35:46,18.3833,77.1167,80.1,64,100,12.21
382,Kodinsk,RU,2021-08-03 11:35:46,58.6881,99.1844,71.92,64,56,4.32
383,El Paso,US,2021-08-03 11:35:42,31.8001,-106.2005,73.8,66,90,4.61
384,Ghanzi,BW,2021-08-03 11:35:47,-21.5667,21.7833,77.95,13,0,8.21
385,Eureka,US,2021-08-03 11:35:47,40.8021,-124.1637,54.19,95,79,3.67
386,Gallup,US,2021-08-03 11:35:48,35.5281,-108.7426,57.04,94,1,4.61
387,Hoa Binh,VN,2021-08-03 11:35:48,20.8133,105.3383,94.89,89,85,3.31
388,Kismayo,SO,2021-08-03 11:35:48,-0.3582,42.5454,79.95,70,82,19.73
389,Monrovia,LR,2021-08-03 11:35:49,6.3005,-10.7969,83.97,68,90,3.56
390,La Ronge,CA,2021-08-03 11:31:26,55.1001,-105.2842,61.05,88,90,0.0
391,Tiznit,MA,2021-08-03 11:35:49,29.5833,-9.5,81.73,37,0,8.41
392,Gamba,GA,2021-08-03 11:35:50,-2.65,10.0,80.38,70,82,10.22
393,Tomigusuku,JP,2021-08-03 11:35:50,26.185,127.675,82.53,89,75,13.8
394,Floro,NO,2021-08-03 11:35:51,61.5996,5.0328,66.24,58,20,11.5
395,Akyab,MM,2021-08-03 11:35:51,20.15,92.9,79.83,86,99,9.8
396,Beja,TN,2021-08-03 11:35:51,36.7256,9.1817,92.86,21,37,5.95
397,Saint-Denis,FR,2021-08-03 11:35:52,48.9167,2.3333,70.23,73,75,4.61
398,Great Falls,US,2021-08-03 11:35:52,47.5002,-111.3008,71.42,71,20,1.99
399,Magdagachi,RU,2021-08-03 11:35:53,53.45,125.8,63.75,89,100,3.83
400,Bowen,AU,2021-08-03 11:35:53,-20.0167,148.2333,61.02,72,22,5.08
401,Saint-Francois,FR,2021-08-03 11:35:54,46.4154,3.9054,67.68,67,0,8.05
402,Banda Aceh,ID,2021-08-03 11:35:54,5.5577,95.3222,81.93,76,87,14.41
403,Norden,DE,2021-08-03 11:35:54,53.6,7.2,69.91,62,79,6.17
404,Moose Factory,CA,2021-08-03 11:35:55,51.2585,-80.6094,44.6,87,1,6.91
405,Placido De Castro,BR,2021-08-03 11:35:55,-10.3353,-67.1856,68.02,42,7,4.45
406,Lishui,CN,2021-08-03 11:35:56,28.4604,119.9103,79.18,95,97,3.22
407,Tatabanya,HU,2021-08-03 11:35:56,47.5849,18.3932,82.51,40,74,3.83
408,Ponta Delgada,PT,2021-08-03 11:35:57,37.7333,-25.6667,75.92,69,20,10.36
409,Worcester,US,2021-08-03 11:32:59,42.3334,-71.8328,61.75,85,34,1.63
410,Hovd,MN,2021-08-03 11:35:57,48.0056,91.6419,75.15,29,3,9.44
411,Hobyo,SO,2021-08-03 11:35:58,5.3505,48.5268,82.81,64,50,30.6
412,Garoafa,RO,2021-08-03 11:35:58,45.7833,27.2,84.6,40,41,5.68
413,Cerignola,IT,2021-08-03 11:35:58,41.264,15.9005,96.84,18,100,21.41
414,Kalmunai,LK,2021-08-03 11:35:59,7.4167,81.8167,85.59,65,99,8.19
415,Baft,IR,2021-08-03 11:35:59,29.234,56.6057,80.85,27,87,4.16
416,Trat,TH,2021-08-03 11:36:00,12.5,102.5,77.36,92,98,5.23
417,Fare,PF,2021-08-03 11:36:00,-16.7,-151.0167,78.64,75,27,11.72
418,Hostotipaquillo,MX,2021-08-03 11:36:01,21.0667,-104.0667,67.05,97,86,1.43
419,Waingapu,ID,2021-08-03 11:36:01,-9.6567,120.2641,77.5,80,91,9.42
420,Nadym,RU,2021-08-03 11:36:01,65.5333,72.5167,70.95,47,22,14.76
421,Kuala Terengganu,MY,2021-08-03 11:36:02,5.3302,103.1408,85.95,79,20,4.61
422,Dalbandin,PK,2021-08-03 11:36:02,28.8947,64.4101,105.15,6,0,18.54
423,Amsterdam,NL,2021-08-03 11:33:24,52.374,4.8897,68.9,69,40,1.99
424,Nova Olimpia,BR,2021-08-03 11:36:03,-14.7972,-57.2881,71.42,42,36,2.77
425,Acapulco,MX,2021-08-03 11:34:50,16.8634,-99.8901,78.22,88,99,5.86
426,Halifax,CA,2021-08-03 11:31:49,44.6453,-63.5724,62.01,93,20,6.91
427,Katangli,RU,2021-08-03 11:36:04,51.7102,143.2326,51.49,96,100,17.76
428,Arsenyev,RU,2021-08-03 11:36:04,44.1631,133.2733,72.95,92,96,1.92
429,Eyl,SO,2021-08-03 11:36:05,7.9803,49.8164,91.9,42,52,26.35
430,Fortuna,US,2021-08-03 11:33:31,40.5982,-124.1573,53.92,75,90,0.0
431,Buraydah,SA,2021-08-03 11:36:05,26.326,43.975,108.05,6,5,5.03
432,San Cristobal,VE,2021-08-03 11:36:06,7.7669,-72.225,73.58,94,96,4.88
433,Mocuba,MZ,2021-08-03 11:36:06,-16.8392,36.9856,76.96,43,34,9.4
434,Taoudenni,ML,2021-08-03 11:36:07,22.6783,-3.9836,109.8,18,20,13.2
435,Belaya Gora,RU,2021-08-03 11:36:07,68.5333,146.4167,48.09,43,10,8.43
436,Zolotukhino,RU,2021-08-03 11:36:08,52.0842,36.3772,77.63,57,99,11.54
437,Warri,NG,2021-08-03 11:36:08,5.5167,5.75,84.42,65,98,4.63
438,Bud,US,2021-08-03 11:36:08,39.447,-86.1758,61.21,83,93,4.81
439,Vila,PT,2021-08-03 11:36:09,42.0304,-8.1588,69.75,57,73,4.65
440,Corinth,GR,2021-08-03 11:31:48,37.9407,22.9573,113.76,14,0,8.16
441,Gravdal,NO,2021-08-03 11:36:09,68.1214,13.5031,55.29,71,75,10.36
442,Talpa,MX,2021-08-03 11:36:10,28.8257,-111.6257,87.78,91,51,4.0
443,Teluk Nibung,ID,2021-08-03 11:36:10,3.001,99.8164,80.58,79,45,1.32
444,Mwense,ZM,2021-08-03 11:36:10,-10.3845,28.698,89.91,17,2,3.47
445,Ano Poroia,GR,2021-08-03 11:36:11,41.2833,23.0333,102.4,11,1,11.36
446,Kwinana,AU,2021-08-03 11:36:11,-32.25,115.7667,58.8,72,97,6.02
447,Vardo,NO,2021-08-03 11:36:12,70.3705,31.1107,55.6,76,0,16.11
448,Ratnagiri,IN,2021-08-03 11:36:12,16.9833,73.3,80.28,84,88,14.14
449,Tuatapere,NZ,2021-08-03 11:36:12,-46.1333,167.6833,40.82,89,61,3.69
450,Amberieu-En-Bugey,FR,2021-08-03 11:36:13,45.9589,5.3432,75.36,60,100,4.56
451,Atbasar,KZ,2021-08-03 11:36:13,51.8,68.3333,84.15,28,70,11.88
452,Tual,ID,2021-08-03 11:36:14,-5.6667,132.75,81.9,77,52,21.92
453,Ambulu,ID,2021-08-03 11:36:14,-8.345,113.6058,75.36,91,38,3.94
454,Sehithwa,BW,2021-08-03 11:36:14,-20.4667,22.7167,82.38,13,0,6.11
455,Buzuluk,RU,2021-08-03 11:36:15,52.7807,52.2635,101.53,15,32,11.68
456,Nemuro,JP,2021-08-03 11:36:15,43.3236,145.575,67.19,98,100,8.39
457,Martapura,ID,2021-08-03 11:36:16,-3.4167,114.85,77.09,94,90,2.3
458,Sertaozinho,BR,2021-08-03 11:32:35,-21.1378,-47.9903,55.51,57,0,7.85
459,Shitanjing,CN,2021-08-03 11:36:16,39.2342,106.3439,79.59,18,10,8.01
460,Kiama,AU,2021-08-03 11:36:17,-34.6833,150.8667,54.37,64,34,5.99
461,Ballina,AU,2021-08-03 11:36:17,-28.8667,153.5667,64.44,77,40,12.66
462,Guilin,CN,2021-08-03 11:36:17,25.2819,110.2864,82.51,63,52,4.63
463,San Andres,CO,2021-08-03 11:36:18,12.5847,-81.7006,82.42,83,75,12.66
464,Santa Maria,BR,2021-08-03 11:34:50,-29.6842,-53.8069,43.9,100,90,4.61
465,Baoning,CN,2021-08-03 11:36:18,25.3378,110.026,82.26,69,0,6.71
466,San Quintin,MX,2021-08-03 11:36:19,30.4833,-115.95,69.53,79,0,8.55
467,Berlevag,NO,2021-08-03 11:36:19,70.8578,29.0864,51.75,71,20,5.75
468,Zhaodong,CN,2021-08-03 11:36:19,46.0833,125.9833,73.42,91,88,11.45
469,Papar,MY,2021-08-03 11:36:20,5.7333,115.9333,86.0,79,98,2.51
470,Takoradi,GH,2021-08-03 11:36:20,4.8845,-1.7554,80.51,75,99,11.59
471,Mayo,US,2021-08-03 11:36:21,38.8876,-76.5119,68.86,91,100,5.14
472,Bonnyville,CA,2021-08-03 11:36:21,54.2668,-110.735,71.4,45,100,7.02
473,Caravelas,BR,2021-08-03 11:36:21,-17.7125,-39.2481,71.76,72,39,1.95
474,Dongsheng,CN,2021-08-03 11:36:22,39.8161,109.9776,71.29,41,83,10.85
475,Quelimane,MZ,2021-08-03 11:36:22,-17.8786,36.8883,76.95,57,75,9.22
476,Cidreira,BR,2021-08-03 11:36:23,-30.1811,-50.2056,53.62,85,25,8.84
477,Iroquois Falls,CA,2021-08-03 11:36:23,48.7669,-80.6831,59.14,98,100,4.16
478,Waipawa,NZ,2021-08-03 11:36:24,-41.4122,175.5153,47.03,82,100,22.64
479,Guasdualito,VE,2021-08-03 11:36:24,7.2424,-70.7324,70.9,94,99,2.48
480,Yicheng,CN,2021-08-03 11:36:24,31.3705,119.8703,82.35,86,82,13.0
481,Tomatlan,MX,2021-08-03 11:36:25,19.9333,-105.25,74.05,94,66,2.75
482,Gambela,ET,2021-08-03 11:36:25,8.25,34.5833,81.91,63,99,2.75
483,Burnie,AU,2021-08-03 11:36:26,-41.0667,145.9167,45.16,88,98,5.26
484,Deputatskiy,RU,2021-08-03 11:36:26,69.3,139.9,46.67,51,14,9.66
485,Harrisonburg,US,2021-08-03 11:36:27,38.4496,-78.8689,64.38,78,75,0.0
486,Crotone,IT,2021-08-03 11:36:27,39.0851,17.1178,89.55,42,0,14.97
487,Shiyan,CN,2021-08-03 11:36:28,32.6475,110.7781,79.41,82,31,2.91
488,Jumla,NP,2021-08-03 11:36:29,29.2747,82.1838,69.46,87,88,4.34
489,Zhigansk,RU,2021-08-03 11:36:29,66.7697,123.3711,71.87,49,15,9.17
490,Verkhnevilyuysk,RU,2021-08-03 11:36:29,63.4453,120.3167,70.88,59,53,2.8
491,Garden City,US,2021-08-03 11:31:52,42.3256,-83.331,62.94,89,90,0.0
492,Kafue,ZM,2021-08-03 11:36:30,-15.7691,28.1814,80.19,17,0,11.03
493,Sala,MA,2021-08-03 11:36:31,34.0389,-6.8166,82.63,64,40,8.05
494,Kyra,RU,2021-08-03 11:36:31,49.5776,111.9753,64.53,76,96,1.5
495,Port Macquarie,AU,2021-08-03 11:36:31,-31.4333,152.9167,60.76,57,6,8.57
496,Plastun,RU,2021-08-03 11:36:32,44.7561,136.2939,67.91,95,94,1.97
497,Kem,RU,2021-08-03 11:36:32,64.9555,34.5793,57.96,98,100,13.62
498,Sechura,PE,2021-08-03 11:36:33,-5.5569,-80.8222,63.59,85,22,8.55
499,Baykit,RU,2021-08-03 11:36:33,61.67,96.37,70.02,62,89,2.3
500,Slave Lake,CA,2021-08-03 11:36:33,55.2834,-114.769,64.38,94,90,5.75
501,Roebourne,AU,2021-08-03 11:36:34,-20.7833,117.1333,68.18,26,60,3.31
502,Cheremisinovo,RU,2021-08-03 11:36:34,51.8855,37.2646,73.51,44,71,12.84
503,Baculin,PH,2021-08-03 11:36:35,7.4525,126.5842,79.79,89,92,10.69
504,Kapit,MY,2021-08-03 11:36:35,2.0167,112.9333,77.18,86,68,1.19
505,Gazimurskiy Zavod,RU,2021-08-03 11:36:35,51.5461,118.3266,65.35,85,100,4.81
506,Byron Bay,AU,2021-08-03 11:35:52,-28.65,153.6167,69.75,65,88,16.42
507,Zhangjiakou,CN,2021-08-03 11:36:36,40.81,114.8794,70.61,83,100,3.33
508,Prince Rupert,CA,2021-08-03 11:36:36,54.3161,-130.3201,60.49,83,90,2.3
509,Buchanan,LR,2021-08-03 11:36:37,5.8808,-10.0467,84.16,77,100,2.8
510,Lensk,RU,2021-08-03 11:36:37,60.7253,114.9278,61.39,98,86,2.59
511,Maragogi,BR,2021-08-03 11:36:38,-9.0122,-35.2225,74.62,85,76,12.08
512,Lagoa,PT,2021-08-03 11:36:38,39.05,-27.9833,71.6,87,1,8.77
513,Ligayan,PH,2021-08-03 11:36:38,4.6533,119.4706,84.97,74,68,13.44
514,Cam Ranh,VN,2021-08-03 11:36:39,11.9214,109.1591,87.76,70,20,19.57
515,Englewood,US,2021-08-03 11:36:39,39.6478,-104.9878,71.73,63,90,4.61
516,Omsukchan,RU,2021-08-03 11:36:40,62.5333,155.8,36.39,99,100,5.06
517,Miles City,US,2021-08-03 11:33:08,46.4083,-105.8406,68.97,34,1,4.61
518,Doka,SD,2021-08-03 11:36:40,13.5167,35.7667,82.62,60,95,12.39
519,Nueva Loja,EC,2021-08-03 11:36:40,0.0847,-76.8828,65.97,99,99,2.06
520,Nebolchi,RU,2021-08-03 11:36:41,59.1239,33.3454,67.21,53,83,12.55
521,Manokwari,ID,2021-08-03 11:36:41,-0.8667,134.0833,80.42,77,71,2.33
522,De Aar,ZA,2021-08-03 11:36:42,-30.6497,24.0123,70.9,11,0,19.13
523,Dubti,ET,2021-08-03 11:36:42,11.7361,41.0853,91.96,40,96,9.91
524,Balclutha,NZ,2021-08-03 11:36:42,-46.2339,169.75,43.61,82,7,3.36
525,Robat Karim,IR,2021-08-03 11:36:43,35.4846,51.0829,92.68,14,40,13.8
526,Warnes,BO,2021-08-03 11:36:43,-17.5,-63.1667,64.89,36,76,13.8
527,Udachnyy,RU,2021-08-03 11:36:44,66.4167,112.4,75.38,42,78,14.16
528,Pauini,BR,2021-08-03 11:36:44,-7.7136,-66.9764,69.53,45,12,3.85
529,Igarka,RU,2021-08-03 11:36:45,67.4667,86.5833,75.58,55,100,8.77
530,Goundi,TD,2021-08-03 11:36:45,9.3627,17.366,80.89,77,99,1.5
531,Berbera,SO,2021-08-03 11:33:00,10.4396,45.0143,93.13,46,31,12.8
532,Ileza,RU,2021-08-03 11:36:46,61.0533,43.9002,71.38,58,96,12.77
533,Kulhudhuffushi,MV,2021-08-03 11:36:46,6.6221,73.07,82.98,72,100,9.1
534,Malakal,SS,2021-08-03 11:33:03,9.5334,31.6605,87.62,53,80,6.02
535,Vadlapudi,IN,2021-08-03 11:36:46,14.3167,79.8,97.16,31,88,16.87
536,Tukrah,LY,2021-08-03 11:36:47,32.5341,20.5791,94.5,42,0,14.07
537,Deniliquin,AU,2021-08-03 11:36:47,-35.5333,144.9667,45.0,92,44,12.55
538,Kurya,RU,2021-08-03 11:36:48,51.6003,82.2888,77.7,45,84,1.34
539,Bira,RU,2021-08-03 11:36:48,49.0,132.4667,71.76,97,95,3.91
540,Kingston,JM,2021-08-03 11:32:48,17.997,-76.7936,79.75,83,20,1.99
541,Samut Prakan,TH,2021-08-03 11:36:49,13.5,100.45,87.33,69,98,12.57
542,Ambilobe,MG,2021-08-03 11:36:49,-13.2,49.05,84.72,47,6,7.96
543,Lorengau,PG,2021-08-03 11:36:49,-2.0226,147.2712,82.36,78,50,8.46
544,Marathon,US,2021-08-03 11:36:50,44.9,-89.7668,60.33,90,1,0.0
545,Bairiki,KI,2021-08-03 11:36:50,1.3292,172.9752,82.4,74,20,5.75
546,Kaka,TM,2021-08-03 11:36:51,37.3482,59.6143,103.44,8,2,12.3
547,Samsun,TR,2021-08-03 11:36:51,41.25,36.3333,84.96,65,20,9.22
548,Inhambane,MZ,2021-08-03 11:36:52,-23.865,35.3833,76.98,57,40,11.63
549,Ayan,RU,2021-08-03 11:36:52,56.45,138.1667,53.08,88,100,2.64
550,Viedma,AR,2021-08-03 11:32:15,-40.8135,-62.9967,50.81,69,52,10.2
551,Mataram,ID,2021-08-03 11:36:53,-8.5833,116.1167,79.61,86,60,11.23
552,Tailai,CN,2021-08-03 11:36:53,46.3833,123.4,62.29,97,100,8.46
553,Kandrian,PG,2021-08-03 11:36:54,-6.2167,149.55,76.48,88,100,6.87
554,Half Moon Bay,US,2021-08-03 11:35:54,37.4636,-122.4286,60.58,89,75,0.0
555,Ilulissat,GL,2021-08-03 11:36:54,69.2167,-51.1,44.62,87,20,6.91
556,Kitimat,CA,2021-08-03 11:36:55,54.0524,-128.6534,61.18,78,70,1.14
557,Gazanjyk,TM,2021-08-03 11:36:55,39.2446,55.5154,104.27,9,87,4.99
558,Straumen,NO,2021-08-03 11:36:55,63.8709,11.2999,59.0,59,77,3.69
559,Bardiyah,LY,2021-08-03 11:36:56,31.7561,25.0865,91.04,49,0,16.13
560,Balkhash,KZ,2021-08-03 11:36:56,46.844,74.9804,97.41,15,20,11.18
561,Bom Jesus,BR,2021-08-03 11:36:57,-9.0744,-44.3586,77.2,51,3,6.55
562,Phan Thiet,VN,2021-08-03 11:36:57,10.9333,108.1,81.95,76,100,8.46
563,Musoma,TZ,2021-08-03 11:36:58,-1.5,33.8,77.9,48,58,12.97
564,Kiunga,PG,2021-08-03 11:36:58,-6.1219,141.2906,73.89,93,96,2.53
565,Manzanillo,CU,2021-08-03 11:36:59,20.3433,-77.1167,77.31,88,100,5.55
566,Salinopolis,BR,2021-08-03 11:36:59,-0.6136,-47.3561,81.46,72,54,0.36
567,Joshimath,IN,2021-08-03 11:36:59,30.5667,79.5667,77.43,86,79,3.94
568,Gorahun,SL,2021-08-03 11:37:00,7.4661,-11.2375,84.81,57,42,1.95
569,Hami,CN,2021-08-03 11:37:00,42.8,93.45,93.34,10,92,5.5
570,Namibe,AO,2021-08-03 11:37:01,-15.1961,12.1522,79.2,52,0,11.97
571,Matara,LK,2021-08-03 11:37:01,5.9485,80.5353,81.19,79,100,12.57
572,Merrill,US,2021-08-03 11:37:02,45.1805,-89.6835,60.57,98,1,0.0
573,Gat,IL,2021-08-03 11:36:05,31.61,34.7642,101.39,21,0,13.4
574,Kapiri Mposhi,ZM,2021-08-03 11:37:02,-13.9652,28.6809,78.55,17,0,10.2
575,Shumskiy,RU,2021-08-03 11:37:03,54.8318,99.1328,72.82,63,42,1.45
576,El Cobre,CU,2021-08-03 11:37:03,20.0489,-75.9469,76.44,100,40,4.61
577,Methoni,GR,2021-08-03 11:37:04,36.8197,21.7049,106.21,49,0,17.63
578,Baghdad,IQ,2021-08-03 11:37:04,33.3406,44.4009,112.91,15,3,10.36
579,Bac Lieu,VN,2021-08-03 11:37:04,9.285,105.7244,83.28,72,94,12.33
580,Nebug,RU,2021-08-03 11:37:05,44.1714,39.0036,85.57,65,19,5.23
581,Monopoli,IT,2021-08-03 11:37:05,40.9559,17.2896,99.05,43,68,5.19
582,Shintomi,JP,2021-08-03 11:37:06,32.0785,131.4723,83.52,91,17,5.08
583,Chunoyar,RU,2021-08-03 11:37:06,57.4467,97.3217,70.86,74,81,3.15
584,Kawalu,ID,2021-08-03 11:37:06,-7.3817,108.2082,71.74,98,100,1.32
585,Severnyy,RU,2021-08-03 11:37:07,50.677,36.5532,75.24,64,0,8.95
